,state,county,year,urate,medhous
524,Idaho,Nez Perce,2007,3.0083333333333333,42031.0
525,Idaho,Latah,2007,2.7416666666666667,39543.0
526,Idaho,Madison,2007,2.158333333333333,47726.0
527,Idaho,Jefferson,2007,2.5,50920.0
528,Kansas,Johnson,2007,4.083333333333333,71961.0
529,Kansas,Sedgwick,2007,7.625,47326.0
530,Kansas,Shawnee,2007,4.2,46696.0
531,Kansas,Wyandotte,2007,4.641666666666667,37501.0
532,Kansas,Douglas,2007,3.9166666666666665,44580.0
533,Kansas,Leavenworth,2007,5.408333333333333,58850.0
534,Kansas,Riley,2007,3.1333333333333333,38864.0
535,Kansas,Butler,2007,4.1,56372.0
536,Kansas,Reno,2007,4.2333333333333325,40418.0
537,Kansas,Saline,2007,3.575,42557.0
538,Kansas,Crawford,2007,4.9,35112.0
539,Kansas,Finney,2007,3.425,51658.0
540,Oregon,Multnomah,2007,4.875,48876.0
541,Oregon,Washington,2007,4.316666666666666,61721.0
542,Oregon,Clackamas,2007,4.575,61325.0
543,Oregon,Lane,2007,5.191666666666666,43250.0
544,Oregon,Marion,2007,5.4,43874.0
545,Oregon,Jackson,2007,5.658333333333333,44344.0
546,Oregon,Deschutes,2007,4.966666666666667,54754.0
547,Oregon,Linn,2007,6.325,44580.0
548,Oregon,Douglas,2007,7.6916666666666655,39224.0
549,Oregon,Yamhill,2007,5.0,51728.0
550,Oregon,Benton,2007,4.15,49061.0
551,Oregon,Josephine,2007,7.058333333333333,37209.0
552,South Carolina,Greenville,2007,5.033333333333333,47867.0
553,South Carolina,Richland,2007,5.625,47787.0
554,South Carolina,Charleston,2007,4.675,47297.0
555,South Carolina,Horry,2007,5.408333333333333,42960.0
556,South Carolina,Spartanburg,2007,6.058333333333333,41160.0
557,South Carolina,Lexington,2007,4.4,51040.0
558,South Carolina,York,2007,5.783333333333333,54092.0
559,South Carolina,Berkeley,2007,5.15,48746.0
560,South Carolina,Anderson,2007,6.191666666666666,41691.0
561,South Carolina,Beaufort,2007,4.683333333333333,54209.0
562,South Carolina,Aiken,2007,5.75,45105.0
563,South Carolina,Dorchester,2007,4.708333333333333,53613.0
564,Washington,King,2007,3.1333333333333333,66969.0
565,Washington,Pierce,2007,5.208333333333333,55680.0
566,Washington,Snohomish,2007,3.466666666666667,65394.0
567,Washington,Spokane,2007,5.208333333333333,46308.0
568,Washington,Clark,2007,6.133333333333333,58167.0
569,Washington,Thurston,2007,4.791666666666666,57682.0
570,Washington,Kitsap,2007,4.825,57875.0
571,Washington,Yakima,2007,6.925,41949.0
572,Washington,Whatcom,2007,4.583333333333333,47406.0
573,Washington,Benton,2007,5.391666666666667,53129.0
574,Washington,Skagit,2007,5.2,51486.0
575,Washington,Cowlitz,2007,6.908333333333333,44814.0
576,Colorado,Denver,2008,5.4,46305.0
577,Colorado,El Paso,2008,5.691666666666666,59061.0
578,Colorado,Arapahoe,2008,4.9,59320.0
579,Colorado,Jefferson,2008,4.708333333333333,66627.0
580,Colorado,Adams,2008,5.416666666666666,56601.0
581,Colorado,Larimer,2008,4.25,56701.0
582,Colorado,Douglas,2008,9.48333333333333,100493.0
583,Colorado,Boulder,2008,4.158333333333333,66760.0
584,Colorado,Weid,2008,5.241666666666666,55845.0
585,Colorado,Pueblo,2008,6.091666666666667,42005.0
586,Colorado,Mesa,2008,3.8916666666666666,54337.0
587,Colorado,Broomfield,2008,4.533333333333333,77855.0
588,Idaho,Ada,2008,4.775,57159.0
589,Idaho,Canyon,2008,6.4,43976.0
590,Idaho,Kootenai,2008,5.691666666666666,52254.0
591,Idaho,Bonneville,2008,3.5,47819.0
592,Idaho,Bannock,2008,4.616666666666666,42210.0
593,Idaho,Twin Falls,2008,3.95,45890.0
594,Idaho,Bingham,2008,3.925,41630.0
595,Idaho,Bonner,2008,6.4833333333333325,46680.0
596,Idaho,Nez Perce,2008,4.475,41250.0
597,Idaho,Latah,2008,4.1083333333333325,42160.0
598,Idaho,Madison,2008,3.475,52743.0
599,Idaho,Jefferson,2008,3.7,45407.0
600,Kansas,Johnson,2008,4.591666666666667,76250.0
601,Kansas,Sedgwick,2008,8.041666666666666,49518.0
602,Kansas,Shawnee,2008,4.5,48332.0
603,Kansas,Wyandotte,2008,5.008333333333333,39208.0
604,Kansas,Douglas,2008,4.191666666666666,47614.0
605,Kansas,Leavenworth,2008,5.775,60218.0
606,Kansas,Riley,2008,3.5,43801.0
607,Kansas,Butler,2008,4.4,57678.0
608,Kansas,Reno,2008,4.116666666666666,42597.0
609,Kansas,Saline,2008,3.8166666666666664,45342.0
610,Kansas,Crawford,2008,5.3,37289.0
611,Kansas,Finney,2008,3.525,49963.0
612,Oregon,Multnomah,2008,5.591666666666667,51372.0
613,Oregon,Washington,2008,5.05,65576.0
614,Oregon,Clackamas,2008,5.441666666666666,65862.0
615,Oregon,Lane,2008,6.416666666666666,43614.0
616,Oregon,Marion,2008,6.316666666666666,47469.0
617,Oregon,Jackson,2008,7.5666666666666655,42027.0
618,Oregon,Deschutes,2008,7.8166666666666655,51897.0
619,Oregon,Linn,2008,7.4,45838.0
620,Oregon,Douglas,2008,9.48333333333333,39436.0
621,Oregon,Yamhill,2008,6.2,54868.0
622,Oregon,Benton,2008,4.458333333333333,53661.0
623,Oregon,Josephine,2008,8.791666666666666,34943.0
624,South Carolina,Greenville,2008,5.933333333333333,48147.0
625,South Carolina,Richland,2008,6.516666666666667,49653.0
626,South Carolina,Charleston,2008,5.675,50213.0
627,South Carolina,Horry,2008,7.6083333333333325,42515.0
628,South Carolina,Spartanburg,2008,7.308333333333333,45000.0
629,South Carolina,Lexington,2008,5.2,52515.0
630,South Carolina,York,2008,7.4833333333333325,51636.0
631,South Carolina,Berkeley,2008,6.541666666666666,49414.0
632,South Carolina,Anderson,2008,7.216666666666666,44747.0
633,South Carolina,Beaufort,2008,5.675,55897.0
634,South Carolina,Aiken,2008,6.258333333333333,43895.0
635,South Carolina,Dorchester,2008,6.033333333333333,60254.0
636,Washington,King,2008,3.7666666666666666,70091.0
637,Washington,Pierce,2008,5.916666666666666,58133.0
638,Washington,Snohomish,2008,4.425,66706.0
639,Washington,Spokane,2008,5.825,48269.0
640,Washington,Clark,2008,7.333333333333333,59194.0
641,Washington,Thurston,2008,5.25,62146.0
642,Washington,Kitsap,2008,5.191666666666666,59611.0
643,Washington,Yakima,2008,7.216666666666666,44556.0
644,Washington,Whatcom,2008,5.2,49159.0
645,Washington,Benton,2008,5.3,56458.0
646,Washington,Skagit,2008,5.916666666666666,53510.0
647,Washington,Cowlitz,2008,8.475,47832.0
648,Colorado,Denver,2009,8.766666666666666,46693.0
649,Colorado,El Paso,2009,8.5,55621.0
650,Colorado,Arapahoe,2009,7.8,56099.0
651,Colorado,Jefferson,2009,7.708333333333333,66059.0
652,Colorado,Adams,2009,9.133333333333331,53779.0
653,Colorado,Larimer,2009,6.775,56281.0
654,Colorado,Douglas,2009,15.083333333333332,100447.0
655,Colorado,Boulder,2009,6.625,63757.0
656,Colorado,Weid,2009,8.816666666666666,54578.0
657,Colorado,Pueblo,2009,8.85,39016.0
658,Colorado,Mesa,2009,9.041666666666666,52290.0
659,Colorado,Broomfield,2009,7.4416666666666655,77606.0
660,Idaho,Ada,2009,8.866666666666665,53828.0
661,Idaho,Canyon,2009,11.2,39457.0
662,Idaho,Kootenai,2009,10.091666666666667,49446.0
663,Idaho,Bonneville,2009,6.3,44451.0
664,Idaho,Bannock,2009,7.8,41194.0
665,Idaho,Twin Falls,2009,6.975,43262.0
666,Idaho,Bingham,2009,6.566666666666666,41270.0
667,Idaho,Bonner,2009,11.108333333333333,42989.0
668,Idaho,Nez Perce,2009,6.766666666666667,38817.0
669,Idaho,Latah,2009,6.783333333333333,35400.0
670,Idaho,Madison,2009,6.058333333333333,50649.0
671,Idaho,Jefferson,2009,7.0,41922.0
672,Kansas,Johnson,2009,6.566666666666666,72006.0
673,Kansas,Sedgwick,2009,10.708333333333332,48071.0
674,Kansas,Shawnee,2009,8.4,46194.0
675,Kansas,Wyandotte,2009,6.566666666666666,37341.0
676,Kansas,Douglas,2009,5.766666666666667,44309.0
677,Kansas,Leavenworth,2009,8.058333333333334,57691.0
678,Kansas,Riley,2009,4.4833333333333325,40612.0
679,Kansas,Butler,2009,7.4,54165.0
680,Kansas,Reno,2009,5.85,41536.0
681,Kansas,Saline,2009,5.525,43827.0
682,Kansas,Crawford,2009,8.6,34753.0
683,Kansas,Finney,2009,4.408333333333333,44364.0
684,Oregon,Multnomah,2009,10.141666666666666,50604.0
685,Oregon,Washington,2009,9.1,61022.0
686,Oregon,Clackamas,2009,9.966666666666665,60051.0
687,Oregon,Lane,2009,11.816666666666666,40363.0
688,Oregon,Marion,2009,10.683333333333332,43388.0
689,Oregon,Jackson,2009,12.308333333333332,45212.0
690,Oregon,Deschutes,2009,14.333333333333332,51959.0
691,Oregon,Linn,2009,13.408333333333331,46717.0
692,Oregon,Douglas,2009,15.083333333333332,38887.0
693,Oregon,Yamhill,2009,11.2,51676.0
694,Oregon,Benton,2009,7.65,47931.0
695,Oregon,Josephine,2009,13.925,35509.0
696,South Carolina,Greenville,2009,9.933333333333332,45917.0
697,South Carolina,Richland,2009,9.391666666666666,45643.0
698,South Carolina,Charleston,2009,8.891666666666666,46145.0
699,South Carolina,Horry,2009,11.916666666666666,41163.0
700,South Carolina,Spartanburg,2009,12.066666666666666,40278.0
701,South Carolina,Lexington,2009,8.2,52062.0
702,South Carolina,York,2009,13.691666666666666,50644.0
703,South Carolina,Berkeley,2009,10.416666666666666,49609.0
704,South Carolina,Anderson,2009,12.183333333333332,41399.0
705,South Carolina,Beaufort,2009,8.866666666666665,54085.0
706,South Carolina,Aiken,2009,9.35833333333333,43845.0
707,South Carolina,Dorchester,2009,9.9,52443.0
708,Washington,King,2009,7.05,67706.0
709,Washington,Pierce,2009,8.975,55941.0
710,Washington,Snohomish,2009,8.291666666666666,64677.0
711,Washington,Spokane,2009,8.558333333333334,44799.0
712,Washington,Clark,2009,12.316666666666666,56351.0
713,Washington,Thurston,2009,7.325,58533.0
714,Washington,Kitsap,2009,7.133333333333333,60673.0
715,Washington,Yakima,2009,8.408333333333333,41055.0
716,Washington,Whatcom,2009,7.866666666666665,47490.0
717,Washington,Benton,2009,6.683333333333333,57603.0
718,Washington,Skagit,2009,9.391666666666666,54335.0
719,Washington,Cowlitz,2009,12.458333333333332,45839.0
720,Colorado,Denver,2010,9.541666666666666,45415.0
721,Colorado,El Paso,2010,9.758333333333331,51553.0
722,Colorado,Arapahoe,2010,9.0,58152.0
723,Colorado,Jefferson,2010,8.766666666666666,64181.0
724,Colorado,Adams,2010,10.491666666666665,52785.0
725,Colorado,Larimer,2010,8.05,54739.0
726,Colorado,Douglas,2010,14.1,97806.0
727,Colorado,Boulder,2010,7.433333333333333,62215.0
728,Colorado,Weid,2010,9.60833333333333,52334.0
729,Colorado,Pueblo,2010,10.9,39107.0
730,Colorado,Mesa,2010,11.391666666666666,47324.0
731,Colorado,Broomfield,2010,7.8,76006.0
732,Idaho,Ada,2010,8.133333333333333,50909.0
733,Idaho,Canyon,2010,11.1,42419.0
734,Idaho,Kootenai,2010,10.725,49979.0
735,Idaho,Bonneville,2010,6.7,40946.0
736,Idaho,Bannock,2010,7.783333333333333,42007.0
737,Idaho,Twin Falls,2010,8.291666666666666,43571.0
738,Idaho,Bingham,2010,7.008333333333333,40119.0
739,Idaho,Bonner,2010,12.708333333333332,43580.0
740,Idaho,Nez Perce,2010,6.5,40942.0
741,Idaho,Latah,2010,6.441666666666666,36202.0
742,Idaho,Madison,2010,5.2,50123.0
743,Idaho,Jefferson,2010,6.8,40475.0
744,Kansas,Johnson,2010,6.008333333333333,71389.0
745,Kansas,Sedgwick,2010,9.891666666666666,45996.0
746,Kansas,Shawnee,2010,8.7,45359.0
747,Kansas,Wyandotte,2010,6.883333333333333,37805.0
748,Kansas,Douglas,2010,5.825,47335.0
749,Kansas,Leavenworth,2010,7.4833333333333325,60848.0
750,Kansas,Riley,2010,4.933333333333333,45523.0
751,Kansas,Butler,2010,7.7,55182.0
752,Kansas,Reno,2010,6.283333333333333,41717.0
753,Kansas,Saline,2010,6.075,43927.0
754,Kansas,Crawford,2010,8.6,35407.0
755,Kansas,Finney,2010,4.508333333333333,46697.0
756,Oregon,Multnomah,2010,9.783333333333331,48018.0
757,Oregon,Washington,2010,9.016666666666666,60555.0
758,Oregon,Clackamas,2010,10.15,57960.0
759,Oregon,Lane,2010,11.125,40545.0
760,Oregon,Marion,2010,11.233333333333333,44725.0
761,Oregon,Jackson,2010,12.558333333333332,40603.0
762,Oregon,Deschutes,2010,13.958333333333332,46631.0
763,Oregon,Linn,2010,12.941666666666666,43019.0
764,Oregon,Douglas,2010,14.1,36991.0
765,Oregon,Yamhill,2010,10.5,50288.0
766,Oregon,Benton,2010,7.166666666666666,49156.0
767,Oregon,Josephine,2010,14.141666666666666,36102.0
768,South Carolina,Greenville,2010,9.775,45666.0
769,South Carolina,Richland,2010,9.475,45944.0
770,South Carolina,Charleston,2010,8.933333333333334,46187.0
771,South Carolina,Horry,2010,12.516666666666666,40697.0
772,South Carolina,Spartanburg,2010,12.016666666666666,41888.0
773,South Carolina,Lexington,2010,8.3,51523.0
774,South Carolina,York,2010,12.291666666666666,51403.0
775,South Carolina,Berkeley,2010,10.158333333333331,49284.0
776,South Carolina,Anderson,2010,11.741666666666665,38851.0
777,South Carolina,Beaufort,2010,8.775,55266.0
778,South Carolina,Aiken,2010,9.416666666666666,43196.0
779,South Carolina,Dorchester,2010,9.658333333333331,51132.0
780,Washington,King,2010,8.4,66147.0
781,Washington,Pierce,2010,9.475,56446.0
782,Washington,Snohomish,2010,9.925,63391.0
783,Washington,Spokane,2010,9.133333333333331,46881.0
784,Washington,Clark,2010,11.725,55144.0
785,Washington,Thurston,2010,8.125,60672.0
786,Washington,Kitsap,2010,7.766666666666666,57107.0
787,Washington,Yakima,2010,9.675,40503.0
788,Washington,Whatcom,2010,8.558333333333334,49999.0
789,Washington,Benton,2010,7.1083333333333325,59409.0
790,Washington,Skagit,2010,9.891666666666666,54600.0
791,Washington,Cowlitz,2010,11.7,43031.0
792,Colorado,Denver,2011,8.9,47584.0
793,Colorado,El Paso,2011,9.391666666666666,54857.0
794,Colorado,Arapahoe,2011,8.6,57042.0
795,Colorado,Jefferson,2011,8.258333333333333,64412.0
796,Colorado,Adams,2011,10.275,52429.0
797,Colorado,Larimer,2011,7.45,55501.0
798,Colorado,Douglas,2011,12.825,95973.0
799,Colorado,Boulder,2011,6.75,68101.0
800,Colorado,Weid,2011,8.9,51773.0
801,Colorado,Pueblo,2011,10.941666666666666,40764.0
802,Colorado,Mesa,2011,10.6,47778.0
803,Colorado,Broomfield,2011,7.275,79051.0
804,Idaho,Ada,2011,7.225,50701.0
805,Idaho,Canyon,2011,10.5,39132.0
806,Idaho,Kootenai,2011,9.975,49748.0
807,Idaho,Bonneville,2011,6.8,41749.0
808,Idaho,Bannock,2011,7.366666666666665,41942.0
809,Idaho,Twin Falls,2011,7.775,45354.0
810,Idaho,Bingham,2011,6.9833333333333325,41255.0
811,Idaho,Bonner,2011,12.15,43662.0
812,Idaho,Nez Perce,2011,6.208333333333333,42350.0
813,Idaho,Latah,2011,6.141666666666667,33343.0
814,Idaho,Madison,2011,5.166666666666666,47827.0
815,Idaho,Jefferson,2011,6.8,43120.0
816,Kansas,Johnson,2011,5.266666666666667,70665.0
817,Kansas,Sedgwick,2011,9.33333333333333,49526.0
818,Kansas,Shawnee,2011,7.8,44816.0
819,Kansas,Wyandotte,2011,6.666666666666666,38016.0
820,Kansas,Douglas,2011,5.566666666666666,47930.0
821,Kansas,Leavenworth,2011,7.15,61567.0
822,Kansas,Riley,2011,4.7333333333333325,45558.0
823,Kansas,Butler,2011,6.9,53217.0
824,Kansas,Reno,2011,5.933333333333333,41892.0
825,Kansas,Saline,2011,5.991666666666666,45359.0
826,Kansas,Crawford,2011,7.8,34080.0
827,Kansas,Finney,2011,4.2,44888.0
828,Oregon,Multnomah,2011,8.45,46989.0
829,Oregon,Washington,2011,7.766666666666666,62463.0
830,Oregon,Clackamas,2011,8.95,58496.0
831,Oregon,Lane,2011,9.758333333333331,40689.0
832,Oregon,Marion,2011,10.575,44275.0
833,Oregon,Jackson,2011,11.85,40013.0
834,Oregon,Deschutes,2011,12.408333333333331,47924.0
835,Oregon,Linn,2011,11.475,42836.0
836,Oregon,Douglas,2011,12.825,38196.0
837,Oregon,Yamhill,2011,9.3,52103.0
838,Oregon,Benton,2011,6.466666666666667,46272.0
839,Oregon,Josephine,2011,12.766666666666666,36269.0
840,South Carolina,Greenville,2011,8.558333333333334,48480.0
841,South Carolina,Richland,2011,9.041666666666666,45182.0
842,South Carolina,Charleston,2011,8.216666666666665,49432.0
843,South Carolina,Horry,2011,11.808333333333332,38807.0
844,South Carolina,Spartanburg,2011,10.8,40687.0
845,South Carolina,Lexington,2011,7.9,50738.0
846,South Carolina,York,2011,10.775,51017.0
847,South Carolina,Berkeley,2011,9.45833333333333,49516.0
848,South Carolina,Anderson,2011,10.2,41000.0
849,South Carolina,Beaufort,2011,8.558333333333334,55018.0
850,South Carolina,Aiken,2011,9.133333333333331,42826.0
851,South Carolina,Dorchester,2011,8.858333333333333,51332.0
852,Washington,King,2011,7.55,68596.0
853,Washington,Pierce,2011,9.091666666666665,55215.0
854,Washington,Snohomish,2011,9.016666666666666,63766.0
855,Washington,Spokane,2011,8.691666666666666,48693.0
856,Washington,Clark,2011,10.5,56750.0
857,Washington,Thurston,2011,8.075,59694.0
858,Washington,Kitsap,2011,7.541666666666665,60294.0
859,Washington,Yakima,2011,9.716666666666665,41666.0
860,Washington,Whatcom,2011,8.066666666666666,51315.0
861,Washington,Benton,2011,7.35,61539.0
862,Washington,Skagit,2011,9.466666666666665,52013.0
863,Washington,Cowlitz,2011,10.741666666666665,43611.0
864,Colorado,Denver,2012,7.933333333333333,50455.0
865,Colorado,El Paso,2012,8.975,55312.0
866,Colorado,Arapahoe,2012,7.8,60525.0
867,Colorado,Jefferson,2012,7.508333333333333,67401.0
868,Colorado,Adams,2012,9.533333333333331,55695.0
869,Colorado,Larimer,2012,6.8,56132.0
870,Colorado,Douglas,2012,11.925,98426.0
871,Colorado,Boulder,2012,6.325,66894.0
872,Colorado,Weid,2012,7.866666666666665,55332.0
873,Colorado,Pueblo,2012,10.816666666666666,41209.0
874,Colorado,Mesa,2012,9.791666666666666,46940.0
875,Colorado,Broomfield,2012,6.741666666666666,81040.0
876,Idaho,Ada,2012,6.333333333333333,54337.0
877,Idaho,Canyon,2012,9.4,41700.0
878,Idaho,Kootenai,2012,8.991666666666665,50347.0
879,Idaho,Bonneville,2012,6.5,42993.0
880,Idaho,Bannock,2012,7.1083333333333325,41499.0
881,Idaho,Twin Falls,2012,7.1,46816.0
882,Idaho,Bingham,2012,6.558333333333333,39720.0
883,Idaho,Bonner,2012,10.716666666666667,45155.0
884,Idaho,Nez Perce,2012,5.883333333333333,40873.0
885,Idaho,Latah,2012,5.958333333333333,37565.0
886,Idaho,Madison,2012,4.675,50080.0
887,Idaho,Jefferson,2012,6.3,42391.0
888,Kansas,Johnson,2012,4.591666666666667,73712.0
889,Kansas,Sedgwick,2012,8.383333333333333,47649.0
890,Kansas,Shawnee,2012,6.9,48122.0
891,Kansas,Wyandotte,2012,6.175,37780.0
892,Kansas,Douglas,2012,5.125,48813.0
893,Kansas,Leavenworth,2012,6.391666666666667,59662.0
894,Kansas,Riley,2012,4.375,43574.0
895,Kansas,Butler,2012,6.2,58031.0
896,Kansas,Reno,2012,5.45,43094.0
897,Kansas,Saline,2012,5.766666666666667,45225.0
898,Kansas,Crawford,2012,6.6,35365.0
899,Kansas,Finney,2012,4.466666666666667,46496.0
900,Oregon,Multnomah,2012,7.6,51580.0
901,Oregon,Washington,2012,7.075,63566.0
902,Oregon,Clackamas,2012,8.033333333333333,64231.0
903,Oregon,Lane,2012,8.883333333333333,41123.0
904,Oregon,Marion,2012,9.966666666666665,45631.0
905,Oregon,Jackson,2012,11.075,44392.0
906,Oregon,Deschutes,2012,11.241666666666665,48591.0
907,Oregon,Linn,2012,10.716666666666667,43837.0
908,Oregon,Douglas,2012,11.925,39399.0
909,Oregon,Yamhill,2012,8.5,49656.0
910,Oregon,Benton,2012,6.0,51890.0
911,Oregon,Josephine,2012,12.133333333333333,35109.0
912,South Carolina,Greenville,2012,7.275,47044.0
913,South Carolina,Richland,2012,7.9833333333333325,47606.0
914,South Carolina,Charleston,2012,7.0,48200.0
915,South Carolina,Horry,2012,10.183333333333332,40249.0
916,South Carolina,Spartanburg,2012,9.23333333333333,41327.0
917,South Carolina,Lexington,2012,6.8,52249.0
918,South Carolina,York,2012,9.066666666666666,51427.0
919,South Carolina,Berkeley,2012,8.216666666666665,49872.0
920,South Carolina,Anderson,2012,8.658333333333333,39905.0
921,South Carolina,Beaufort,2012,7.383333333333333,54139.0
922,South Carolina,Aiken,2012,8.416666666666666,45699.0
923,South Carolina,Dorchester,2012,7.65,53924.0
924,Washington,King,2012,6.266666666666667,68944.0
925,Washington,Pierce,2012,8.5,57542.0
926,Washington,Snohomish,2012,7.4,67068.0
927,Washington,Spokane,2012,8.291666666666666,47531.0
928,Washington,Clark,2012,8.633333333333333,56087.0
929,Washington,Thurston,2012,7.7333333333333325,58556.0
930,Washington,Kitsap,2012,7.2333333333333325,59354.0
931,Washington,Yakima,2012,9.758333333333331,43428.0
932,Washington,Whatcom,2012,7.45,51509.0
933,Washington,Benton,2012,8.525,58361.0
934,Washington,Skagit,2012,8.866666666666665,52886.0
935,Washington,Cowlitz,2012,9.808333333333332,47714.0
936,Colorado,Denver,2013,6.508333333333333,51156.0
937,Colorado,El Paso,2013,7.766666666666666,57072.0
938,Colorado,Arapahoe,2013,6.5,61092.0
939,Colorado,Jefferson,2013,6.183333333333333,68161.0
940,Colorado,Adams,2013,7.9833333333333325,54876.0
941,Colorado,Larimer,2013,5.716666666666667,59337.0
942,Colorado,Douglas,2013,10.425,105192.0
943,Colorado,Boulder,2013,5.4,71405.0
944,Colorado,Weid,2013,6.458333333333333,58404.0
945,Colorado,Pueblo,2013,9.691666666666666,41352.0
946,Colorado,Mesa,2013,8.608333333333333,48108.0
947,Colorado,Broomfield,2013,5.716666666666667,79117.0
948,Idaho,Ada,2013,5.8,53420.0
949,Idaho,Canyon,2013,8.4,42237.0
950,Idaho,Kootenai,2013,8.133333333333333,50559.0
951,Idaho,Bonneville,2013,6.1,42665.0
952,Idaho,Bannock,2013,6.516666666666667,44602.0
953,Idaho,Twin Falls,2013,6.391666666666667,47721.0
954,Idaho,Bingham,2013,6.533333333333333,41797.0
955,Idaho,Bonner,2013,9.73333333333333,46753.0
956,Idaho,Nez Perce,2013,5.558333333333333,43699.0
957,Idaho,Latah,2013,5.4833333333333325,37142.0
958,Idaho,Madison,2013,4.558333333333333,52950.0
959,Idaho,Jefferson,2013,5.7,42680.0
960,Kansas,Johnson,2013,4.308333333333333,74135.0
961,Kansas,Sedgwick,2013,7.925,48671.0
962,Kansas,Shawnee,2013,6.1,50042.0
963,Kansas,Wyandotte,2013,5.766666666666667,38728.0
964,Kansas,Douglas,2013,4.833333333333333,51221.0
965,Kansas,Leavenworth,2013,5.9833333333333325,65424.0
966,Kansas,Riley,2013,4.2333333333333325,46267.0
967,Kansas,Butler,2013,5.5,56456.0
968,Kansas,Reno,2013,5.266666666666667,44099.0
969,Kansas,Saline,2013,4.975,48505.0
970,Kansas,Crawford,2013,5.9,36958.0
971,Kansas,Finney,2013,4.283333333333333,46984.0
972,Oregon,Multnomah,2013,6.683333333333333,53624.0
973,Oregon,Washington,2013,6.208333333333333,63632.0
974,Oregon,Clackamas,2013,6.991666666666666,66514.0
975,Oregon,Lane,2013,7.916666666666665,43778.0
976,Oregon,Marion,2013,8.716666666666665,46919.0
977,Oregon,Jackson,2013,9.625,43393.0
978,Oregon,Deschutes,2013,9.408333333333331,49427.0
979,Oregon,Linn,2013,9.55,44941.0
980,Oregon,Douglas,2013,10.425,40243.0
981,Oregon,Yamhill,2013,7.4,57427.0
982,Oregon,Benton,2013,5.65,50714.0
983,Oregon,Josephine,2013,10.95,37619.0
984,South Carolina,Greenville,2013,5.933333333333333,49476.0
985,South Carolina,Richland,2013,6.658333333333333,47492.0
986,South Carolina,Charleston,2013,5.7333333333333325,51206.0
987,South Carolina,Horry,2013,8.45,41808.0
988,South Carolina,Spartanburg,2013,7.541666666666665,42638.0
989,South Carolina,Lexington,2013,5.6,53880.0
990,South Carolina,York,2013,7.491666666666665,54927.0
991,South Carolina,Berkeley,2013,6.791666666666666,50794.0
992,South Carolina,Anderson,2013,6.925,41591.0
993,South Carolina,Beaufort,2013,6.225,56354.0
994,South Carolina,Aiken,2013,7.35,43876.0
995,South Carolina,Dorchester,2013,6.433333333333333,55193.0
996,Washington,King,2013,4.416666666666666,71779.0
997,Washington,Pierce,2013,8.158333333333333,57619.0
998,Washington,Snohomish,2013,5.033333333333333,67443.0
999,Washington,Spokane,2013,7.991666666666665,47577.0
1000,Washington,Clark,2013,8.291666666666666,57886.0
1001,Washington,Thurston,2013,7.433333333333333,59877.0
1002,Washington,Kitsap,2013,7.05,62516.0
1003,Washington,Yakima,2013,9.83333333333333,41918.0
1004,Washington,Whatcom,2013,7.275,51119.0
1005,Washington,Benton,2013,8.708333333333332,59264.0
1006,Washington,Skagit,2013,8.4,52525.0
1007,Washington,Cowlitz,2013,9.60833333333333,48447.0
1008,Colorado,Denver,2014,4.783333333333333,54872.0
1009,Colorado,El Paso,2014,5.991666666666666,59286.0
1010,Colorado,Arapahoe,2014,4.9,65359.0
1011,Colorado,Jefferson,2014,4.541666666666666,70687.0
1012,Colorado,Adams,2014,5.691666666666666,59316.0
1013,Colorado,Larimer,2014,4.241666666666666,57659.0
1014,Colorado,Douglas,2014,8.991666666666665,107250.0
1015,Colorado,Boulder,2014,4.058333333333333,71546.0
1016,Colorado,Weid,2014,4.458333333333333,61501.0
1017,Colorado,Pueblo,2014,7.275,41382.0
1018,Colorado,Mesa,2014,6.208333333333333,50106.0
1019,Colorado,Broomfield,2014,4.225,85885.0
1020,Idaho,Ada,2014,3.733333333333333,57908.0
1021,Idaho,Canyon,2014,5.4,43489.0
1022,Idaho,Kootenai,2014,5.3,51440.0
1023,Idaho,Bonneville,2014,3.8,44324.0
1024,Idaho,Bannock,2014,4.125,44236.0
1025,Idaho,Twin Falls,2014,3.883333333333333,47292.0
1026,Idaho,Bingham,2014,4.1083333333333325,45193.0
1027,Idaho,Bonner,2014,6.5,46214.0
1028,Idaho,Nez Perce,2014,3.675,43482.0
1029,Idaho,Latah,2014,3.6583333333333328,36065.0
1030,Idaho,Madison,2014,2.8833333333333333,52428.0
1031,Idaho,Jefferson,2014,3.6,45049.0
1032,Kansas,Johnson,2014,3.75,76104.0
1033,Kansas,Sedgwick,2014,6.791666666666666,51175.0
1034,Kansas,Shawnee,2014,5.3,52795.0
1035,Kansas,Wyandotte,2014,4.7333333333333325,37087.0
1036,Kansas,Douglas,2014,4.058333333333333,49246.0
1037,Kansas,Leavenworth,2014,4.95,65549.0
1038,Kansas,Riley,2014,3.6833333333333327,46468.0
1039,Kansas,Butler,2014,4.8,60123.0
1040,Kansas,Reno,2014,4.35,46533.0
1041,Kansas,Saline,2014,4.158333333333333,48460.0
1042,Kansas,Crawford,2014,5.3,38491.0
1043,Kansas,Finney,2014,3.4,48609.0
1044,Oregon,Multnomah,2014,5.775,53519.0
1045,Oregon,Washington,2014,5.491666666666666,66315.0
1046,Oregon,Clackamas,2014,6.05,65555.0
1047,Oregon,Lane,2014,6.783333333333333,44976.0
1048,Oregon,Marion,2014,7.241666666666665,48554.0
